url,tweet,emoji,timestamp,reactions,is_retweeted,is_quoted,is_liked,is_bookmarked
https://www.twitter.com/ollymagnus/status/1604528221495492610,Brilliant game to be fair #WorldCupFinal - I am torn - I love baguettes  and croissants  but I also love Malbec and Ribeye  ,"['https://abs-0.twimg.com/emoji/v2/svg/1f956.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f950.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f377.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f969.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f937-200d-2642-fe0f.svg']",2022-12-18T17:25:13.000Z,"['1,108', '6']",0,0,1,0
https://www.twitter.com/TimothyEdenRD/status/1603789477524246528,"I am SOOO excited that today I woke up and felt slightly human again! So had my parents over and we even managed to venture out to lunch at my local @oakandsaw lovely food & great service! 

Now letâ€™s hope this continues through the weekend #WorldCupFinal #ChristmasCarols ","['https://abs-0.twimg.com/emoji/v2/svg/1f60b.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f37b.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f91e-1f3fc.svg']",2022-12-16T16:29:43.000Z,"['1,806', '1', '17']",0,1,1,0
https://www.twitter.com/IanHollo/status/1604066834759794689,"Wouldn't mind seeing a game like this tomorrow in the #FIFAWorldCup final

120 mins of great goals from #Mbappe & #Messið“ƒµ ","['https://abs-0.twimg.com/emoji/v2/svg/1f923.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f923.svg']",2022-12-17T10:51:50.000Z,['144'],0,0,0,0
https://www.twitter.com/BenRansomSky/status/1604531426170486784,"This is superb drama! 

Mbappe v Messi definitely worth the hype! #ARGFRA
#FIFAWorldCup #Qatar2022",[],2022-12-18T17:37:57.000Z,"['3,265', '7']",0,0,1,0
https://www.twitter.com/Richie_Roc/status/1604533347526578179,Best #WorldCupFinal of all time ,['https://abs-0.twimg.com/emoji/v2/svg/1f44f-1f3fb.svg'],2022-12-18T17:45:35.000Z,"['581', '1', '5']",1,0,1,0
https://www.twitter.com/MrTomClayton/status/1604537886509916160,"The GREATEST player of all time.

The GREATEST World Cup final of all time.

Football, the beautiful game 
#Messið“ƒµ #WorldCupFinal #ArgentinaVsFrance",['https://abs-0.twimg.com/emoji/v2/svg/2764.svg'],2022-12-18T18:03:37.000Z,"['343', '4']",0,0,1,0
https://www.twitter.com/josephlrice/status/1604536887485628425,Never seen a better game. Just in incredible. Shame they canâ€™t share the trophy. Congrats #Argentina! #FIFAWorldCup,['https://abs-0.twimg.com/emoji/v2/svg/1f1e6-1f1f7.svg'],2022-12-18T17:59:39.000Z,"['262', '1', '6']",1,0,1,0
https://www.twitter.com/annewillia/status/1604533220732723204,This has been one of the best games I've ever seen in my life #WorldCupFinal,[],2022-12-18T17:45:05.000Z,"['693', '14']",0,0,1,0
https://www.twitter.com/RichardBertinet/status/1604531395950411779,"Iâ€™ve change my pants â€¦ 10 times ..
#FIFAWorldCup #ARGFRA",[],2022-12-18T17:37:50.000Z,"['1,837', '22']",0,0,1,0
https://www.twitter.com/3LionsPinBadges/status/1604537384200466432,Whoâ€™s laughing now Mbappe!!!! #WorldCupFinal #ARGFRA,[],2022-12-18T18:01:37.000Z,"['2,353', '1', '38']",1,0,1,0
https://www.twitter.com/NicktheHornet/status/1604538260113719298,The better team won but the Messi/Argentina love in is nauseating #ARGFRA,[],2022-12-18T18:05:06.000Z,"['2,484', '1', '9']",0,1,1,0
https://www.twitter.com/TheBluestStar/status/1604536860189097988,"Corned beef beats bourguignon

#ARGFRA #FIFAWorldCup",[],2022-12-18T17:59:32.000Z,"['442', '5']",0,0,1,0
https://www.twitter.com/OmzBk/status/1604585356271255553,"I'm sad the world cup is over . Its been AMAZING . The best I've ever seen . 

Only Right Messi Bows out with a World Cup. 

Think The Goat Argument has been put to bed 

#Messið“ƒµ #ARGFRA #WorldCupFinal #WorldCup #Messi",[],2022-12-18T21:12:15.000Z,"['316', '1', '3']",1,0,1,0
https://www.twitter.com/mpavela/status/1604153135592873991,WHERE IS VAR???? #FIFAWorldCup,[],2022-12-17T16:34:45.000Z,['101'],0,0,0,0
https://www.twitter.com/zubairg/status/1604545979679739907,"The best World Cup ever for me. From start to finish, brilliant group stage, excellent hospitality and organisation, some amazing football, the passionate fans, Morocco winning the hearts of everyone and the final - what a game! #WorldCupFinal",[],2022-12-18T18:35:47.000Z,"['413', '2', '7']",0,0,1,0
https://www.twitter.com/shahanshahan/status/1604079412810506241,"Just realised that all of the remaining games kick off at 3pm UK time (so no more 10pm local time kick-offs) - and for the second World Cup in a row, the play-off is against two teams who played each other in the group stage...

#FIFAWorldCup #Qatar2022
#HRV #MAR",[],2022-12-17T08:00:00.000Z,"['508', '1', '1']",0,1,0,0
https://www.twitter.com/KathB2013/status/1604156003012206592,watching at the very last bit #FIFAWorldCup,[],2022-12-17T16:46:09.000Z,['53'],0,0,0,0
https://www.twitter.com/virtualash/status/1604536098314752001,Aston Villaâ€™s Martinez wins the #WorldCup for Argentina! #UTV #WorldCupFinal #FIFAWorldCup #ArgentinaVsFrance,[],2022-12-18T17:56:31.000Z,"['1,733', '10']",0,0,1,0
https://www.twitter.com/Michelle_Kazi/status/1604546279488503808,"MbappÃ© - WHAT A HERO 

No oneâ€™s more deserving of the Golden Boot! Thereâ€™s always another World Cup - Iâ€™m sure weâ€™re going to see the best of MbappÃ© in 2026 

#FIFAWorldCup #ARGFRA #FiersdetreBleus #Mbappe #GoldenBoot","['https://abs-0.twimg.com/emoji/v2/svg/1f60d.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f4aa.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f499.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f90d.svg', 'https://abs-0.twimg.com/emoji/v2/svg/2764.svg']",2022-12-18T18:36:58.000Z,"['9,624', '17', '122', '1']",0,0,1,1
https://www.twitter.com/OBMRacing/status/1604535651776565250,"One of the worst finals ever for 80 mins 

Then probably the best 

#WorldCupFinal",[],2022-12-18T17:54:44.000Z,"['6,170', '2', '44']",0,0,1,0
https://www.twitter.com/arefadib/status/1604578792269172736,"While our attention is drawn to #Messi and his teammates, let's not forget about Amir Nasr Azadani an Iranian footballer facing the death penalty. #WorldCupFinal #WomanLifeFreedom",[],2022-12-18T20:46:10.000Z,"['12.3K', '59', '3', '133', '2']",0,0,1,0
https://www.twitter.com/JosephCornforth/status/1604162462219108353,"So gutted that Morocco didnâ€™t win the third place play off because they all deserve a medal for being the African team to reach the semi final stage of the World Cup.

#CROMAR #FIFAWorldCup #Qatar2022 #Morocco #thirdplaceplayoff",[],2022-12-17T17:11:49.000Z,['224'],0,0,0,0
https://www.twitter.com/ManLikeDebs/status/1604538592835297280,The goat. The best to ever do it. #messi #WorldCupFinal #ARGFRA,[],2022-12-18T18:06:26.000Z,"['1,216', '2', '1', '10']",0,1,1,0
https://www.twitter.com/TracyBrabin/status/1604534147498020864,This is has to be the best  #WorldCupFinal ever. Trying to process that #Mbappe is only 23! Extraordinary athlete.,[],2022-12-18T17:48:46.000Z,"['5,356', '1', '42']",1,0,1,0
https://www.twitter.com/DippsBhamrah/status/1604533369794187274,"Best Final EVER 
#FIFAWorldCup",[],2022-12-18T17:45:40.000Z,"['817', '11']",0,0,1,0
https://www.twitter.com/albiongirl68/status/1604536051653136390,Congratulations @alemacallister and Argentina on winning the World Cup  What a game #ArgentinaVsFrance #WorldCupFinal So proud of you #bhafc,['https://abs-0.twimg.com/emoji/v2/svg/1f3c6.svg'],2022-12-18T17:56:20.000Z,"['301', '11']",0,0,1,0
https://www.twitter.com/KLAantiques/status/1604043984917209089,Check out  Large Collection of x10 Silver Trophies - Job Lot Trophy Display UpCycle #A https://ebay.co.uk/itm/175527345531?mkcid=16&mkevt=1&mkrid=711-127632-2357-0&ssspo=6oUa2CtcQfW&sssrc=2051273&ssuid=6oUa2CtcQfW&var=&widget_ver=artemis&media=TWâ€¦ #eBay via @eBay_UK #WorldCup #ArgentinaVsFrance #ARG #FRA #ARGFRA #FIFAWorldCup #FIFA #QatarWorldCup #QatarWorldCup2022 >>>  <<<,"['https://abs-0.twimg.com/emoji/v2/svg/1f3c6.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f3c6.svg']",2022-12-17T09:21:02.000Z,['36'],0,0,0,0
https://www.twitter.com/aumoh57/status/1604847591447040000," WARNING TIME  

World Cup Review 
 - Tonight
 -  PM

( possibly 7.30pm depending on work )

Co-hosts:

@aumoh57 
@HollieAgombar 

Guests: 

@ctsmclovinya

HIT NOTIFICATION 
 https://youtu.be/FnLstYJeu-0

RT'S appreciated 
#WorldCupFinal #ARGFRA","['https://abs-0.twimg.com/emoji/v2/svg/26a0.svg', 'https://abs-0.twimg.com/emoji/v2/svg/26a0.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f4dd.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f5d3.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f556.svg', 'https://abs-0.twimg.com/emoji/v2/svg/37-20e3.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f399.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f399.svg', 'https://abs-0.twimg.com/emoji/v2/svg/2b07.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f449-1f3fe.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f44a-1f3fe.svg']",2022-12-18T18:47:07.000Z,"['3,814', '7', '2', '11']",0,0,1,0
https://www.twitter.com/lgsimmen/status/1604544292495581186,Sometimes there should be two winners. #FIFAWorldCup,[],2022-12-18T18:29:04.000Z,"['415', '5']",0,0,1,0
https://www.twitter.com/mckeown_ryan/status/1604539959809040384,"The ultimate shithouse, was it ever in doubt heâ€™d play a major role when it came to penalties! 

Well done @emimartinezz1; I look forward to welcoming back to B6 a #FIFAWorldCup winner. 

#AVFC #ARG",['https://abs-0.twimg.com/emoji/v2/svg/1f4cd.svg'],2022-12-18T18:11:51.000Z,"['2,532', '2', '72']",0,0,1,0
https://www.twitter.com/SilverRay007/status/1604536549747863552,Messi has finally won the debate #FIFAWorldCup #ArgentinaVsFrance #Messið“ƒµ,[],2022-12-18T17:58:18.000Z,"['368', '2', '7']",0,0,1,0
https://www.twitter.com/deb_chap/status/1604531949439254528,"Tbf this world cup has turned out to be a cracker,  just wrong time of year #WorldCupFinal #WorldCup",[],2022-12-18T17:40:02.000Z,"['290', '5']",0,0,1,0
https://www.twitter.com/LUwaysi/status/1604931932877357061,"The real age of marriage our mother Aysha with our Prophet Mohammed s.a.w. SHE WAS NOT 8 YEARS OLD 
#islam #islamic #love #prophet #prophetmuhammad #saw #Martinez #quotes #mpabbe #deen #Messi #doua #WorldCupFinal #dimaria #marifatullah #journey #allah #beautiful #beauty #TheSun",[],2022-12-19T20:09:25.000Z,"['4,160', '35', '56']",0,0,1,0
https://www.twitter.com/stephenm68/status/1604522834893709318,Best #FIFAWorldCupFinal in living memory by a country mile. Bring on extra time! #ARGFRA,[],2022-12-18T17:03:49.000Z,"['823', '1', '8']",1,0,1,0
https://www.twitter.com/MarkoZoricNews/status/1604732578967199744,The moment it happened for Argentina and Messi .#ArgentinaVsFrance #WorldCupFinal #Messið“ƒµ,[],2022-12-18T20:40:09.000Z,"['536', '3']",0,0,1,0
https://www.twitter.com/david_samy24/status/1604536961980669955,Sums up that #WorldCupFinal. Unbelievable game.,[],2022-12-18T17:59:57.000Z,"['588', '8']",0,0,1,0
https://www.twitter.com/LloydW90/status/1603714082183462913,"@Ladbrokes #GetAPrice #ARGFRA Argentina to win, BTTS in both half, 2+ corners each team each half and 20+ booking points each team",[],2022-12-16T11:30:07.000Z,['93'],0,0,0,0
https://www.twitter.com/siobhanfreya/status/1604151540926844929,"Watching the #FIFAWorldCup and particularly this last match can we describe this competition the Hamstring Tournament?
Any reason I wonder?",[],2022-12-17T16:28:25.000Z,['41'],0,0,0,0
https://www.twitter.com/grahambrookland/status/1604870576417525760,I stand by #WorldCupFinal 2022 being greatest game ever but a fellow Aldershot fan reminded me of our 1987 Freight Rover Semi Final win at Swindon Town recovering from 2-0 deficit to win at the County Ground. He may have a point @DCrook70 ,['https://abs-0.twimg.com/emoji/v2/svg/1f600.svg'],2022-12-19T16:05:37.000Z,"['827', '11']",0,0,1,0
https://www.twitter.com/EmmaGroundGuide/status/1604044687836418049,"Nobody cares about the #FIFAWorldCup 3rd place play off do they?!

A lot of games will be off today including no game for #notts or #nffc  so why not go and support a local #nonleague team who play on 4G and will definitely be on!

Weâ€™ve decided to compile a list of choices below",[],2022-12-17T09:23:49.000Z,"['8,479', '3', '2', '28']",0,0,1,0
https://www.twitter.com/jamiesmith_80/status/1604155355222654977,Some really poor discipline in this #FIFAWorldCup towards referees. #Qatar2022,[],2022-12-17T16:43:35.000Z,['167'],0,0,0,0
https://www.twitter.com/aumoh57/status/1604548834620645376," WORLD CUP REVIEW 
 - MON  TH DEC

 -  PM

Co-hosts:

@aumoh57
@HollieAgombar

Guests: TBC 
 - What a final 
 - Tournament highlights 

 https://youtu.be/FnLstYJeu-0

RT'S appreciated 
#ARGFRA #FIFAWorldCupFinal","['https://abs-0.twimg.com/emoji/v2/svg/27a1.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f4dd.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f5d3.svg', 'https://abs-0.twimg.com/emoji/v2/svg/31-20e3.svg', 'https://abs-0.twimg.com/emoji/v2/svg/39-20e3.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f556.svg', 'https://abs-0.twimg.com/emoji/v2/svg/37-20e3.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f399.svg', 'https://abs-0.twimg.com/emoji/v2/svg/26bd.svg', 'https://abs-0.twimg.com/emoji/v2/svg/26bd.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f449-1f3fe.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f44a-1f3fe.svg']",2022-12-18T18:47:07.000Z,"['3,534', '8', '1', '10']",0,1,1,0
https://www.twitter.com/SuperSaf/status/1604548318616494081,"Scenes!!!

#ARGFRA #FIFAWorldCup",[],2022-12-18T18:45:04.000Z,"['78.5K', '98', '10', '1,500', '7']",0,0,1,0
https://www.twitter.com/flupton/status/1604758625309687808,#BuenosAires after the #WorldCupFinal - what a drone shot!!!,[],2022-12-19T00:27:40.000Z,"['751', '1', '5']",1,0,1,0
https://www.twitter.com/MuhammaddNawaz/status/1604576183890632704,"Messi taking a picture of his wife along with the kids 

Such a beautiful picture and moment 
#WorldCupFinal #WorldCup ","['https://abs-0.twimg.com/emoji/v2/svg/2764.svg', 'https://abs-0.twimg.com/emoji/v2/svg/2764.svg', 'https://abs-0.twimg.com/emoji/v2/svg/26bd.svg']",2022-12-18T20:35:48.000Z,"['6,507', '6', '3', '76', '2']",0,0,1,0
https://www.twitter.com/KingJayZim/status/1604536113036951552,Congratulations Argentina !Champions! #WorldCupFinal,[],2022-12-18T17:56:34.000Z,"['1,334', '2', '19']",0,0,1,0
https://www.twitter.com/Tweet_Dec/status/1604545435959541762,Those World Cup trophies are tackorama #FIFAWorldCup,[],2022-12-18T18:33:37.000Z,"['2,087', '10']",0,0,1,0
https://www.twitter.com/quentin_gesp/status/1604229223476264961,"Alexa, play We are the Champions by Queen, followed by Freed from desire by GALA, followed by Ramenez la coupe Ã  la maison by Vegedream, followed by I will survive by Gloria Gaynor  #FRA #ARGFRA #Qatar2022 #FIFAWorldCup",['https://abs-0.twimg.com/emoji/v2/svg/1f1eb-1f1f7.svg'],2022-12-17T14:14:46.000Z,"['356', '1']",0,0,0,0
https://www.twitter.com/Tweet_Dec/status/1604539979375468545,"The French President, and Emmanuel Macron #FIFAWorldCup",[],2022-12-18T18:11:56.000Z,"['63.6K', '51', '7', '405', '8']",0,0,1,0
https://www.twitter.com/FACT290/status/1604216236488925184,"Who are you rooting for the morra?
Argentina for me.
#WorldCupFinal",[],2022-12-17T20:45:30.000Z,"['3,376', '1', '2', '5']",1,0,1,0
https://www.twitter.com/AWComms/status/1604536717318529027,"What an amazing, amazing game! #WorldCup #WorldCupFinal",[],2022-12-18T17:58:58.000Z,"['275', '5']",0,0,1,0
https://www.twitter.com/FplMode/status/1604533047398998022,"Best World Cup final ever? 

#WorldCupFinal",[],2022-12-18T17:44:23.000Z,"['3,394', '1', '34']",0,1,1,0
https://www.twitter.com/HLangstaffJourn/status/1603691290268409856,It really feels like this Sunday will be France  supported by Brazil  vs Argentina  and the rest of the World . The narrative of Lionel Messi winning the #FIFAWorldCup and then retiring from international football would be the most memorable football match of all time.,"['https://abs-0.twimg.com/emoji/v2/svg/1f1eb-1f1f7.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f1e7-1f1f7.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f1e6-1f1f7.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f30e.svg']",2022-12-16T09:59:33.000Z,"['341', '5']",0,0,1,0
https://www.twitter.com/StuartBryan7/status/1604131449602314240,"That's a great, well worked free kick. What a header too.
1 - 0 Croatia. 
#CROMAR
#3rdPlace
#FIFAWorldCup",[],2022-12-17T15:08:35.000Z,"['224', '1']",0,1,0,0
https://www.twitter.com/mahdi/status/1603714394306781191,A request by Ukrainian President Volodymyr Zelensky to share a message of world peace at the #FIFAWorldCup final on Sunday has been rebuffed by FIFA.,[],2022-12-16T11:31:21.000Z,"['480', '2']",0,0,1,0
https://www.twitter.com/EscapismoMag/status/1604585914843406337,"Some of our favourite photos from this evening 
#WorldCup2022 #WorldCupFinal #Messið“ƒµ #argentina","['https://abs-0.twimg.com/emoji/v2/svg/1f1e6-1f1f7.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f1e6-1f1f7.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f1e6-1f1f7.svg']",2022-12-18T21:14:28.000Z,"['1,264', '3', '21', '1']",0,0,1,1
https://www.twitter.com/superpaddiepads/status/1604537567134760968,"Astonishing. Unbelievable. Breathtaking. A rollercoaster of emotions. A changing of the guard with the emergence of the next greatest but a fitting end to the career of the GOAT. The greatest final of all time & will probably always remain so.
#ArgentinaVsFrance
#WorldCupFinal",[],2022-12-18T18:02:21.000Z,"['1,407', '1', '10']",1,0,1,0
https://www.twitter.com/AlexDaviesJones/status/1604536101732945928,"Wow! 

Llongyfarchiadau Argentina (technically this is a Wales win right?!) 

Hard lines France  I know all too well the feeling of disappointment at the hands of Lloris  #WorldCupFinal","['https://abs-0.twimg.com/emoji/v2/svg/1f1e6-1f1f7.svg', 'https://abs-0.twimg.com/emoji/v2/svg/26bd.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f44f.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f602.svg']",2022-12-18T17:56:32.000Z,"['3,562', '1', '7']",0,1,1,0
https://www.twitter.com/CharlesHughesES/status/1604537814938525699,The greatest cup final of all time! #WorldCupFinal ,"['https://abs-0.twimg.com/emoji/v2/svg/1f1e6-1f1f7.svg', 'https://abs-0.twimg.com/emoji/v2/svg/1f1eb-1f1f7.svg']",2022-12-18T18:03:20.000Z,"['223', '6']",0,0,1,0
